ID_station,nom_station,adresse_station,latitude,longitude,nom_porteur,type_charge,nbre_pdc,type_connecteur,date_maj,observations,source
REN233,ETABLISSEMENT RENAULT DE BERCK,BERCK,50.408462,1.579039,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN234,ETABLISSEMENT RENAULT DE MANTES-LA-VILLE,MANTES-LA-VILLE,48.978904,1.692,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN235,ETABLISSEMENT RENAULT DE CLERMONT-FERRAND,CLERMONT-FERRAND,45.781074,3.13249,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN236,ETABLISSEMENT RENAULT DE MALAUZAT,MALAUZAT,45.887444,3.067913,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN237,ETABLISSEMENT RENAULT DE THIERS,THIERS,45.855149,3.508687,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN238,ETABLISSEMENT RENAULT DE ROCHEFORT-MONTAGNE,ROCHEFORT-MONTAGNE,45.735109,2.812636,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN239,ETABLISSEMENT RENAULT DE PAU,PAU,43.304712,-0.32624,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN240,ETABLISSEMENT RENAULT DE OLORON-SAINTE-MARIE,OLORON-SAINTE-MARIE,43.180269,-0.616396,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN241,ETABLISSEMENT RENAULT DE ORTHEZ,ORTHEZ,43.480803,-0.748534,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN242,ETABLISSEMENT RENAULT DE BIARRITZ,BIARRITZ,43.468942,-1.540974,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN243,ETABLISSEMENT RENAULT DE SAINT-JEAN-DE-LUZ,SAINT-JEAN-DE-LUZ,43.398837,-1.641261,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN244,ETABLISSEMENT RENAULT DE LANNEMEZAN,LANNEMEZAN,43.12247,0.388874,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN245,ETABLISSEMENT RENAULT DE ODOS,ODOS,43.211748,0.048794,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN246,ETABLISSEMENT RENAULT DE PERPIGNAN,PERPIGNAN,42.671648,2.886614,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN247,ETABLISSEMENT RENAULT DE MOLSHEIM,MOLSHEIM,48.529186,7.497726,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN248,ETABLISSEMENT RENAULT DE ILLKIRCH-GRAFFENSTADEN,ILLKIRCH-GRAFFENSTADEN,48.546445,7.739809,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN249,ETABLISSEMENT RENAULT DE HAGUENAU,HAGUENAU,48.827806,7.752619,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN250,ETABLISSEMENT RENAULT DE VENDENHEIM,VENDENHEIM,48.659258,7.721628,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN251,ETABLISSEMENT RENAULT DE SELESTAT,SELESTAT,48.279585,7.464536,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN252,ETABLISSEMENT RENAULT DE SAVERNE,SAVERNE,48.7412,7.383529,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN253,ETABLISSEMENT RENAULT DE COLMAR,COLMAR,48.091679,7.371706,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN254,ETABLISSEMENT RENAULT DE ILLZACH,ILLZACH,47.763787,7.358698,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN255,ETABLISSEMENT RENAULT DE ALTKIRCH,ALTKIRCH,47.627375,7.263346,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN256,ETABLISSEMENT RENAULT DE SAINT-LOUIS,SAINT-LOUIS,47.579871,7.550429,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN257,ETABLISSEMENT RENAULT DE LYON,LYON,45.776176,4.79593,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN258,ETABLISSEMENT RENAULT DE SAINTE-FOY-LES-LYON,SAINTE-FOY-LES-LYON,45.721741,4.788198,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN259,ETABLISSEMENT RENAULT DE VAULX-EN-VELIN,VAULX-EN-VELIN,45.765536,4.925625,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN260,ETABLISSEMENT RENAULT DE VENISSIEUX,VENISSIEUX,45.718323,4.85427,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN261,ETABLISSEMENT RENAULT DE GIVORS,GIVORS,45.593782,4.770141,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN262,ETABLISSEMENT RENAULT DE RILLIEUX-LA-PAPE,RILLIEUX-LA-PAPE,45.810983,4.87765,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN263,ETABLISSEMENT RENAULT DE LIMAS,LIMAS,45.978902,4.731079,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN264,ETABLISSEMENT RENAULT DE VESOUL,VESOUL,47.629552,6.172303,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN265,ETABLISSEMENT RENAULT DE MACON,MACON,46.325131,4.841094,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN266,ETABLISSEMENT RENAULT DE SAINT-MARCEL,SAINT-MARCEL,46.768422,4.864378,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN267,ETABLISSEMENT RENAULT DE MONTCEAU-LES-MINES,MONTCEAU-LES-MINES,46.674659,4.360886,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN268,ETABLISSEMENT RENAULT DE LE MANS,LE MANS,47.979318,0.174502,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN269,ETABLISSEMENT RENAULT DE LA FERTE-BERNARD,LA FERTE-BERNARD,48.191705,0.661729,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN270,ETABLISSEMENT RENAULT DE ALBERTVILLE,ALBERTVILLE,45.661121,6.383554,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN271,ETABLISSEMENT RENAULT DE SAINT-ALBAN-LEYSSE,SAINT-ALBAN-LEYSSE,45.572296,5.952094,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN272,ETABLISSEMENT RENAULT DE SAINT-JEAN-DE-MAURIENNE,SAINT-JEAN-DE-MAURIENNE,45.271123,6.363335,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN273,ETABLISSEMENT RENAULT DE ANNEMASSE,ANNEMASSE,46.199075,6.267249,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN274,ETABLISSEMENT RENAULT DE THONON-LES-BAINS,THONON-LES-BAINS,46.352059,6.440615,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN275,ETABLISSEMENT RENAULT DE CLUSES,CLUSES,46.07445,6.562547,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN276,ETABLISSEMENT RENAULT DE SEYNOD,SEYNOD,45.892773,6.110266,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN277,ETABLISSEMENT RENAULT DE PARIS,PARIS,48.880951,2.314399,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN278,ETABLISSEMENT RENAULT DE PARIS,PARIS,48.861865,2.367576,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN279,ETABLISSEMENT RENAULT DE PARIS,PARIS,48.844566,2.395764,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN280,ETABLISSEMENT RENAULT DE PARIS,PARIS,48.852709,2.286422,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN281,ETABLISSEMENT RENAULT DE ROUEN,ROUEN,49.449412,1.064684,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN282,ETABLISSEMENT RENAULT DE DIEPPE,DIEPPE,49.919862,1.077157,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN283,ETABLISSEMENT RENAULT DE EU,EU,50.058253,1.417809,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN284,ETABLISSEMENT RENAULT DE NEUFCHATEL-EN-BRAY,NEUFCHATEL-EN-BRAY,49.733669,1.434331,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN285,ETABLISSEMENT RENAULT DE FECAMP,FECAMP,49.751262,0.401833,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN286,ETABLISSEMENT RENAULT DE LE HAVRE,LE HAVRE,49.494771,0.147195,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN287,ETABLISSEMENT RENAULT DE MELUN,MELUN,48.540323,2.677866,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN288,ETABLISSEMENT RENAULT DE MEAUX,MEAUX,48.957419,2.897852,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN289,ETABLISSEMENT RENAULT DE COULOMMIERS,COULOMMIERS,48.809903,3.079942,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN290,ETABLISSEMENT RENAULT DE VARENNES-SUR-SEINE,VARENNES-SUR-SEINE,48.371533,2.941233,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN291,ETABLISSEMENT RENAULT DE SAINT-PIERRE-LES-NEMOURS,SAINT-PIERRE-LES-NEMOURS,48.280377,2.683154,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN292,ETABLISSEMENT RENAULT DE PROVINS,PROVINS,48.552399,3.297781,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN293,ETABLISSEMENT RENAULT DE BRIE-COMTE-ROBERT,BRIE-COMTE-ROBERT,48.697461,2.606558,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN294,ETABLISSEMENT RENAULT DE NOISIEL,NOISIEL,48.841138,2.618294,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN295,ETABLISSEMENT RENAULT DE AVON,AVON,48.421812,2.737602,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN296,ETABLISSEMENT RENAULT DE CHELLES,CHELLES,48.874581,2.590865,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN297,ETABLISSEMENT RENAULT DE VERSAILLES,VERSAILLES,48.79222,2.145247,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN298,ETABLISSEMENT RENAULT DE SAINT-GERMAIN-EN-LAYE,SAINT-GERMAIN-EN-LAYE,48.8997,2.078157,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN299,ETABLISSEMENT RENAULT DE TRAPPES,TRAPPES,48.770313,1.999698,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN300,ETABLISSEMENT RENAULT DE CHATOU,CHATOU,48.890469,2.154325,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN301,ETABLISSEMENT RENAULT DE NIORT,NIORT,46.329235,-0.443545,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN302,ETABLISSEMENT RENAULT DE ABBEVILLE,ABBEVILLE,50.1088,1.85754,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN303,ETABLISSEMENT RENAULT DE RIVERY,RIVERY,49.913308,2.338671,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN304,ETABLISSEMENT RENAULT DE PERONNE,PERONNE,49.929407,2.934324,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN305,ETABLISSEMENT RENAULT DE ALBI,ALBI,43.91578,2.14376,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN306,ETABLISSEMENT RENAULT DE CASTRES,CASTRES,43.592169,2.210282,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN307,ETABLISSEMENT RENAULT DE GAILLAC,GAILLAC,43.896284,1.883416,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN308,ETABLISSEMENT RENAULT DE MONTAUBAN,MONTAUBAN,44.037613,1.380852,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN309,ETABLISSEMENT RENAULT DE CASTELSARRASIN,CASTELSARRASIN,44.035623,1.11413,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN310,ETABLISSEMENT RENAULT DE LA VALETTE-DU-VAR,LA VALETTE-DU-VAR,43.13936,5.999316,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN311,ETABLISSEMENT RENAULT DE BRIGNOLES,BRIGNOLES,43.408709,6.042116,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN312,ETABLISSEMENT RENAULT DE DRAGUIGNAN,DRAGUIGNAN,43.515635,6.476062,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN313,ETABLISSEMENT RENAULT DE LA SEYNE-SUR-MER,LA SEYNE-SUR-MER,43.113553,5.858463,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN314,ETABLISSEMENT RENAULT DE FREJUS,FREJUS,43.436156,6.724611,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN315,ETABLISSEMENT RENAULT DE AVIGNON,AVIGNON,43.927373,4.845744,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN316,ETABLISSEMENT RENAULT DE ORANGE,ORANGE,44.150474,4.803153,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN317,ETABLISSEMENT RENAULT DE CARPENTRAS,CARPENTRAS,44.043274,5.025287,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN318,ETABLISSEMENT RENAULT DE CAVAILLON,CAVAILLON,43.857823,5.014658,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN319,ETABLISSEMENT RENAULT DE LA ROCHE-SUR-YON,LA ROCHE-SUR-YON,46.698043,-1.427872,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN320,ETABLISSEMENT RENAULT DE FONTENAY-LE-COMTE,FONTENAY-LE-COMTE,46.450927,-0.807991,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN321,ETABLISSEMENT RENAULT DE CHALLANS,CHALLANS,46.860897,-1.86558,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN322,ETABLISSEMENT RENAULT DE OLONNE-SUR-MER,OLONNE-SUR-MER,46.504318,-1.773508,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN323,ETABLISSEMENT RENAULT DE LES HERBIERS,LES HERBIERS,46.861753,-1.010402,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN324,ETABLISSEMENT RENAULT DE POITIERS,POITIERS,46.614411,0.31506,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN325,ETABLISSEMENT RENAULT DE CHATELLERAULT,CHATELLERAULT,46.791098,0.525723,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN326,ETABLISSEMENT RENAULT DE LIMOGES,LIMOGES,45.867198,1.268556,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN327,ETABLISSEMENT RENAULT DE SAINT-JUNIEN,SAINT-JUNIEN,45.897648,0.917689,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN328,ETABLISSEMENT RENAULT DE EPINAL,EPINAL,48.186981,6.475708,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN329,ETABLISSEMENT RENAULT DE SAINT-DIE-DES-VOSGES,SAINT-DIE-DES-VOSGES,48.284422,6.942722,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN330,ETABLISSEMENT RENAULT DE SAINT-ETIENNE-LES-REMIREMONT,SAINT-ETIENNE-LES-REMIREMONT,48.020123,6.600762,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN331,ETABLISSEMENT RENAULT DE NEUFCHATEAU,NEUFCHATEAU,48.347031,5.69246,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN332,ETABLISSEMENT RENAULT DE VITTEL,VITTEL,48.20359,5.93849,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN333,ETABLISSEMENT RENAULT DE AUXERRE,AUXERRE,47.80488,3.582936,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN334,ETABLISSEMENT RENAULT DE SAINT-DENIS-LES-SENS,SAINT-DENIS-LES-SENS,48.215689,3.275886,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN335,ETABLISSEMENT RENAULT DE JOIGNY,JOIGNY,47.977625,3.411074,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN336,ETABLISSEMENT RENAULT DE CORBEIL-ESSONNES,CORBEIL-ESSONNES,48.611022,2.452549,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN337,ETABLISSEMENT RENAULT DE MORIGNY-CHAMPIGNY,MORIGNY-CHAMPIGNY,48.461389,2.179453,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN338,ETABLISSEMENT RENAULT DE VIRY-CHATILLON,VIRY-CHATILLON,48.680817,2.379365,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN339,ETABLISSEMENT RENAULT DE ATHIS-MONS,ATHIS-MONS,48.717955,2.400085,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN340,ETABLISSEMENT RENAULT DE MASSY,MASSY,48.726109,2.280254,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN341,ETABLISSEMENT RENAULT DE MONTLHERY,MONTLHERY,48.647365,2.271315,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
REN342,ETABLISSEMENT RENAULT DE SAINTE-GENEVIEVE-DES-BOIS,SAINTE-GENEVIEVE-DES-BOIS,48.64412,2.33432,Renault,accélérée,,Type 3c,01/07/2014,Point de recharge accessible uniquement durant les horaires d'ouverture du point de vente. Pour tout renseignement : www.renault.fr,Renault
